Date,Tournament,Court,Surface,Wrank,Lrank,Wage,Lage,Wheight,Lheight,Wtitles,Ltitles,Wh2h,Lh2h,winner_hand,loser_hand,winner_weight,loser_weight,winner_YTD_Won_Lost,loser_YTD_Won_Lost,winner_YTD_Titles,loser_YTD_Titles,winner_CAREER_W_L,loser_CAREER_W_L,winner_Career_Prize_Money,loser_Career_Prize_Money,Winner,Loser
2019.07.22,Hamburg,Outdoor,Clay,28,170,30,28,185,180,5,1,1,1,R,R,174,154,12/21,4/5,0,0,143/159,35/50,"$8,371,034","$2,101,811",Nikoloz Basilashvili,Juan Ignacio Londero
2019.07.22,Hamburg,Outdoor,Clay,61,483,35,21,178,185,9,0,1,0,R,R,174,165,13/13,0/0,0,0,399/352,4/10,"$17,144,018","$429,807",Fabio Fognini,Rudolf Molleker
2019.07.22,Hamburg,Outdoor,Clay,2,125,25,31,198,193,19,2,3,0,R,L,198,198,29/10,9/19,0,0,339/150,162/196,"$32,407,055","$5,904,021",Alexander Zverev,Federico Delbonis
2019.07.22,Hamburg,Outdoor,Clay,274,98,28,30,185,188,17,1,2,0,R,R,174,181,2/7,13/15,0,0,311/173,122/120,"$29,015,317","$5,266,060",Dominic Thiem,Marton Fucsovics
2019.07.22,Hamburg,Outdoor,Clay,28,977,30,35,185,188,5,1,1,2,R,R,174,165,12/21,0/0,0,0,143/159,297/303,"$8,371,034","$10,535,763",Nikoloz Basilashvili,Jeremy Chardy
2019.07.22,Hamburg,Outdoor,Clay,23,61,31,35,188,178,6,9,7,2,R,R,172,174,21/16,13/13,0,0,251/200,399/352,"$13,678,168","$17,144,018",Pablo Carreno Busta,Fabio Fognini
2019.07.22,Hamburg,Outdoor,Clay,2,43,25,30,198,185,19,0,2,0,R,R,198,165,29/10,17/13,0,0,339/150,118/115,"$32,407,055","$5,670,895",Alexander Zverev,Filip Krajinovic
2019.07.22,Hamburg,Outdoor,Clay,8,274,24,28,188,185,11,17,3,2,R,R,165,174,31/10,2/7,3,0,216/122,311/173,"$12,102,889","$29,015,317",Andrey Rublev,Dominic Thiem
2019.07.22,Hamburg,Outdoor,Clay,8,23,24,31,188,188,11,6,2,0,R,R,165,172,31/10,21/16,3,0,216/122,251/200,"$12,102,889","$13,678,168",Andrey Rublev,Pablo Carreno Busta
2019.07.22,Hamburg,Outdoor,Clay,28,2,30,25,185,198,5,19,1,3,R,R,174,198,12/21,29/10,0,0,143/159,339/150,"$8,371,034","$32,407,055",Nikoloz Basilashvili,Alexander Zverev
2019.07.22,Hamburg,Outdoor,Clay,28,8,30,24,185,188,5,11,3,3,R,R,174,165,12/21,31/10,0,3,143/159,216/122,"$8,371,034","$12,102,889",Nikoloz Basilashvili,Andrey Rublev
2019.07.22,Atlanta,Outdoor,Hard,650,1450,30,36,185,193,1,3,3,1,R,R,185,189,0/0,0/0,0,0,118/159,294/273,"$4,802,803","$9,265,938",Ryan Harrison,Viktor Troicki
2019.07.22,Atlanta,Outdoor,Hard,34,162,25,24,185,188,1,0,0,0,R,R,180,198,23/17,1/2,0,0,74/68,11/25,"$3,092,308","$1,337,202",Tommy Paul,Michael Mmoh
2019.07.22,Atlanta,Outdoor,Hard,339,416,33,29,180,183,0,0,0,0,R,L,152,185,0/0,0/3,0,0,11/22,13/26,"$1,072,466","$1,392,059",Jason Jung,Alex Bolt
2019.07.22,Atlanta,Outdoor,Hard,93,454,33,28,188,193,1,0,0,0,R,R,183,185,2/10,0/1,0,0,74/95,5/7,"$3,598,235","$338,544",Peter Gojowczyk,Mikael Torpegaard
2019.07.22,Atlanta,Outdoor,Hard,622,149,32,28,183,180,0,0,0,0,L,L,175,175,0/0,2/7,0,0,124/190,36/46,"$4,675,907","$2,247,470",Donald Young,Dominik Koepfer
2019.07.22,Atlanta,Outdoor,Hard,77,53,24,28,180,191,1,1,2,2,R,R,159,189,12/16,12/14,0,0,49/48,70/64,"$1,985,610","$2,240,209",Soonwoo Kwon,Ilya Ivashka
2019.07.22,Atlanta,Outdoor,Hard,808,769,31,30,191,183,0,0,0,0,L,R,190,172,0/0,0/0,0,0,1/6,11/25,"$311,198","$1,314,595",Kevin King,Guido Andreozzi
2019.07.22,Atlanta,Outdoor,Hard,89,1512,26,22,180,183,0,0,0,0,R,R,173,173,12/11,0/0,0,0,25/37,0/1,"$1,792,016","$25,587",Kamil Majchrzak,Trent Bryde
2019.07.22,Atlanta,Outdoor,Hard,808,650,31,30,191,185,0,1,0,0,L,R,190,185,0/0,0/0,0,0,1/6,118/159,"$311,198","$4,802,803",Kevin King,Ryan Harrison
2019.07.22,Atlanta,Outdoor,Hard,339,622,33,32,180,183,0,0,0,0,R,L,152,175,0/0,0/0,0,0,11/22,124/190,"$1,072,466","$4,675,907",Jason Jung,Donald Young
2019.07.22,Atlanta,Outdoor,Hard,77,93,24,33,180,188,1,1,0,0,R,R,159,183,12/16,2/10,0,0,49/48,74/95,"$1,985,610","$3,598,235",Soonwoo Kwon,Peter Gojowczyk
2019.07.22,Atlanta,Outdoor,Hard,89,34,26,25,180,185,0,1,0,0,R,R,173,180,12/11,23/17,0,0,25/37,74/68,"$1,792,016","$3,092,308",Kamil Majchrzak,Tommy Paul
2019.07.22,Atlanta,Outdoor,Hard,82,83,22,29,196,180,1,0,1,0,R,R,172,175,3/12,4/11,0,0,40/62,65/119,"$2,389,960","$3,999,705",Alexei Popyrin,Denis Kudla
2019.07.22,Atlanta,Outdoor,Hard,17,39,24,25,211,196,4,1,1,0,R,R,225,180,20/14,22/18,2,1,88/83,92/88,"$4,198,775","$3,901,007",Reilly Opelka,Alexander Bublik
2019.07.22,Atlanta,Outdoor,Hard,77,295,24,32,180,188,1,0,2,0,R,L,159,176,12/16,0/1,0,0,49/48,10/27,"$1,985,610","$938,291",Soonwoo Kwon,Prajnesh Gunneswaran
2019.07.22,Atlanta,Outdoor,Hard,702,326,31,31,183,191,0,0,2,0,L,R,165,195,0/0,0/2,0,0,13/41,66/91,"$1,666,323","$2,676,041",Bradley Klahn,Marius Copil
2019.07.22,Atlanta,Outdoor,Hard,808,18,31,31,191,191,0,8,1,0,L,R,190,179,0/0,18/13,0,0,1/6,364/243,"$311,198","$21,498,490",Kevin King,Grigor Dimitrov
2019.07.22,Atlanta,Outdoor,Hard,31,104,22,29,183,191,1,4,2,0,R,R,165,195,27/15,6/7,0,0,82/77,178/146,"$3,702,937","$11,630,641",Miomir Kecmanovic,Jack Sock
2019.07.22,Atlanta,Outdoor,Hard,36,339,32,33,175,180,1,0,1,0,R,R,165,152,13/16,0/0,0,0,111/121,11/22,"$5,429,957","$1,072,466",Daniel Evans,Jason Jung
2019.07.22,Atlanta,Outdoor,Hard,539,89,34,26,188,180,0,0,1,0,R,R,176,173,0/1,12/11,0,0,79/128,25/37,"$4,293,922","$1,792,016",Matthew Ebden,Kamil Majchrzak
2019.07.22,Atlanta,Outdoor,Hard,157,0,24,(),188,,3,0,1,0,L,,160,kg,7/17,0/0,0,0,69/74,0/1,"$3,203,437","$7,000",Ugo Humbert,Cole Gromley
2019.07.22,Atlanta,Outdoor,Hard,11,95,26,28,188,183,4,0,2,2,L,R,181,181,32/16,8/14,2,0,135/101,83/109,"$7,012,074","$4,027,008",Cameron Norrie,Jordan Thompson
2019.07.22,Atlanta,Outdoor,Hard,109,343,32,30,175,188,1,1,2,0,R,R,152,195,5/7,0/3,0,0,91/125,47/75,"$4,436,940","$3,454,806",Radu Albot,Tennys Sandgren
2019.07.22,Atlanta,Outdoor,Hard,518,29,29,24,196,188,4,1,1,0,R,R,201,190,0/0,15/14,0,0,186/182,117/133,"$6,291,443","$5,970,770",Bernard Tomic,Frances Tiafoe
2019.07.22,Atlanta,Outdoor,Hard,215,0,31,(),188,,0,0,0,0,R,U,165,kg,2/3,0/212,0,0,97/123,0/13739,"$8,972,885",,Pierre-Hugues Herbert, Bye
2019.07.22,Atlanta,Outdoor,Hard,24,0,23,(),183,,5,0,0,0,R,U,152,kg,28/16,0/212,0,0,137/99,0/13739,"$7,228,398",,Alex de Minaur, Bye
2019.07.22,Atlanta,Outdoor,Hard,13,0,24,(),196,,3,0,0,0,R,U,190,kg,29/11,0/212,2,0,160/134,0/13739,"$8,193,645",,Taylor Fritz, Bye
2019.07.22,Atlanta,Outdoor,Hard,22,0,37,(),208,,16,0,0,0,R,U,238,kg,17/14,0/212,0,0,474/300,0/13739,"$21,433,777",,John Isner, Bye
2019.07.22,Atlanta,Outdoor,Hard,518,539,29,34,196,188,4,0,1,0,R,R,201,176,0/0,0/1,0,0,186/182,79/128,"$6,291,443","$4,293,922",Bernard Tomic,Matthew Ebden
2019.07.22,Atlanta,Outdoor,Hard,11,77,26,24,188,180,4,1,2,0,L,R,181,159,32/16,12/16,2,0,135/101,49/48,"$7,012,074","$1,985,610",Cameron Norrie,Soonwoo Kwon
2019.07.22,Atlanta,Outdoor,Hard,31,157,22,24,183,188,1,3,3,3,R,L,165,160,27/15,7/17,0,0,82/77,69/74,"$3,702,937","$3,203,437",Miomir Kecmanovic,Ugo Humbert
2019.07.22,Atlanta,Outdoor,Hard,36,109,32,32,175,175,1,1,3,1,R,R,165,152,13/16,5/7,0,0,111/121,91/125,"$5,429,957","$4,436,940",Daniel Evans,Radu Albot
2019.07.22,Atlanta,Outdoor,Hard,82,215,22,31,196,188,1,0,1,0,R,R,172,165,3/12,2/3,0,0,40/62,97/123,"$2,389,960","$8,972,885",Alexei Popyrin,Pierre-Hugues Herbert
2019.07.22,Atlanta,Outdoor,Hard,24,702,23,31,183,183,5,0,2,0,R,L,152,165,28/16,0/0,0,0,137/99,13/41,"$7,228,398","$1,666,323",Alex de Minaur,Bradley Klahn
2019.07.22,Atlanta,Outdoor,Hard,13,808,24,31,196,191,3,0,1,0,R,L,190,190,29/11,0/0,2,0,160/134,1/6,"$8,193,645","$311,198",Taylor Fritz,Kevin King
2019.07.22,Atlanta,Outdoor,Hard,17,22,24,37,211,208,4,16,5,1,R,R,225,238,20/14,17/14,2,0,88/83,474/300,"$4,198,775","$21,433,777",Reilly Opelka,John Isner
2019.07.22,Atlanta,Outdoor,Hard,17,36,24,32,211,175,4,1,1,0,R,R,225,165,20/14,13/16,2,0,88/83,111/121,"$4,198,775","$5,429,957",Reilly Opelka,Daniel Evans
2019.07.22,Atlanta,Outdoor,Hard,11,82,26,22,188,196,4,1,1,0,L,R,181,172,32/16,3/12,2,0,135/101,40/62,"$7,012,074","$2,389,960",Cameron Norrie,Alexei Popyrin
2019.07.22,Atlanta,Outdoor,Hard,24,518,23,29,183,196,5,4,1,0,R,R,152,201,28/16,0/0,0,0,137/99,186/182,"$7,228,398","$6,291,443",Alex de Minaur,Bernard Tomic
2019.07.22,Atlanta,Outdoor,Hard,13,31,24,22,196,183,3,1,2,1,R,R,190,165,29/11,27/15,2,0,160/134,82/77,"$8,193,645","$3,702,937",Taylor Fritz,Miomir Kecmanovic
2019.07.22,Atlanta,Outdoor,Hard,24,17,23,24,183,211,5,4,5,0,R,R,152,225,28/16,20/14,0,2,137/99,88/83,"$7,228,398","$4,198,775",Alex de Minaur,Reilly Opelka
2019.07.22,Atlanta,Outdoor,Hard,13,11,24,26,196,188,3,4,5,4,R,L,190,181,29/11,32/16,2,2,160/134,135/101,"$8,193,645","$7,012,074",Taylor Fritz,Cameron Norrie
2019.07.22,Atlanta,Outdoor,Hard,24,13,23,24,183,196,5,3,3,3,R,R,152,190,28/16,29/11,0,2,137/99,160/134,"$7,228,398","$8,193,645",Alex de Minaur,Taylor Fritz
2019.07.22,Gstaad,Outdoor,Clay,212,0,24,30,185,183,0,0,0,0,R,R,179,178,0/2,0/0,0,0,1/3,0/0,"$312,120","$178,987",Gian Marco Moroni,Luca Margaroli
2019.07.22,Gstaad,Outdoor,Clay,1325,575,31,27,193,196,0,0,0,0,R,R,194,198,0/0,0/0,0,0,3/6,1/2,"$386,886","$515,552",Viktor Galovic,Stefano Napolitano
2019.07.22,Gstaad,Outdoor,Clay,113,452,26,23,191,193,0,0,0,0,R,R,159,194,4/6,0/2,0,0,27/29,2/8,"$1,226,701","$533,834",Daniel Elahi Galan,Elliot Benchetrit
2019.07.22,Gstaad,Outdoor,Clay,945,0,39,33,185,178,5,0,0,0,R,L,176,175,0/0,0/0,0,0,297/354,4/5,"$8,451,851","$567,642",Guillermo Garcia-Lopez,Gonzalo Escobar
2019.07.22,Gstaad,Outdoor,Clay,229,0,32,24,178,185,0,0,0,0,R,R,176,172,0/1,0/0,0,0,13/18,0/0,"$1,387,412","$30,578",Marco Trungelliti,Raphael Baltensperger
2019.07.22,Gstaad,Outdoor,Clay,502,266,26,25,180,173,0,0,0,0,R,R,176,149,0/0,1/1,0,0,0/3,1/3,"$318,911","$122,680",Filippo Baldi,Johan Nikles
2019.07.22,Gstaad,Outdoor,Clay,154,0,28,42,183,185,0,0,0,0,R,R,178,170,2/4,0/0,0,0,26/49,38/75,"$1,636,709","$2,448,915",Dennis Novak,Stephane Robert
2019.07.22,Gstaad,Outdoor,Clay,113,457,26,23,191,180,0,0,0,0,R,R,159,160,4/6,0/0,0,0,27/29,0/0,"$1,226,701","$79,735",Daniel Elahi Galan,Jakub Paul
2019.07.22,Gstaad,Outdoor,Clay,212,229,24,32,185,178,0,0,0,0,R,R,179,176,0/2,0/1,0,0,1/3,13/18,"$312,120","$1,387,412",Gian Marco Moroni,Marco Trungelliti
2019.07.22,Gstaad,Outdoor,Clay,502,945,26,39,180,185,0,5,0,0,R,R,176,176,0/0,0/0,0,0,0/3,297/354,"$318,911","$8,451,851",Filippo Baldi,Guillermo Garcia-Lopez
2019.07.22,Gstaad,Outdoor,Clay,154,1325,28,31,183,193,0,0,0,0,R,R,178,194,2/4,0/0,0,0,26/49,3/6,"$1,636,709","$386,886",Dennis Novak,Viktor Galovic
2019.07.22,Gstaad,Outdoor,Clay,71,375,29,33,198,191,2,6,4,0,L,R,207,187,8/10,2/0,0,0,140/163,247/239,"$5,460,875","$7,649,959",Jiri Vesely,Ernests Gulbis
2019.07.22,Gstaad,Outdoor,Clay,136,113,30,26,185,191,0,0,1,0,R,R,176,159,3/6,4/6,0,0,30/54,27/29,"$2,118,427","$1,226,701",Stefano Travaglia,Daniel Elahi Galan
2019.07.22,Gstaad,Outdoor,Clay,40,108,34,30,188,185,4,0,1,0,L,R,168,172,15/16,5/10,1,0,256/285,51/70,"$9,448,129","$2,204,392",Albert Ramos-Vinolas,Henri Laaksonen
2019.07.22,Gstaad,Outdoor,Clay,63,321,25,38,183,185,0,0,1,0,R,R,168,182,12/14,2/4,0,0,55/81,104/144,"$2,741,436","$4,016,044",Jaume Munar,Malek Jaziri
2019.07.22,Gstaad,Outdoor,Clay,212,1007,24,40,185,180,0,12,1,0,R,R,179,165,0/2,0/1,0,0,1/3,533/358,"$312,120","$13,467,681",Gian Marco Moroni,Tommy Robredo
2019.07.22,Gstaad,Outdoor,Clay,449,99,35,26,185,196,2,0,1,0,R,L,189,189,1/1,1/3,0,0,230/266,7/11,"$6,319,460","$521,289",Denis Istomin,Marc-Andrea Huesler
2019.07.22,Gstaad,Outdoor,Clay,223,916,33,31,173,180,0,0,1,0,R,R,154,kg,0/1,0/0,0,0,27/63,1/5,"$2,429,482","$147,448",Thomas Fabbiano,Sandro Ehrat
2019.07.22,Gstaad,Outdoor,Clay,102,502,29,26,191,180,1,0,1,0,R,R,185,176,8/11,0/0,0,0,62/101,0/3,"$2,803,802","$318,911",Taro Daniel,Filippo Baldi
2019.07.22,Gstaad,Outdoor,Clay,202,112,31,23,180,175,0,0,1,0,L,L,154,156,1/1,6/6,0,0,32/50,36/50,"$1,541,967","$2,192,336",Cedrik-Marcel Stebe,Corentin Moutet
2019.07.22,Gstaad,Outdoor,Clay,94,154,36,28,180,183,4,0,1,0,R,R,176,178,7/11,2/4,0,0,161/236,26/49,"$6,931,384","$1,636,709",Pablo Andujar,Dennis Novak
2019.07.22,Gstaad,Outdoor,Clay,88,551,29,40,183,183,1,1,2,1,R,R,170,172,5/13,0/0,0,0,68/91,110/185,"$3,099,905","$5,208,086",Roberto Carballes Baena,Paolo Lorenzi
2019.07.22,Gstaad,Outdoor,Clay,58,0,33,38,185,175,4,2,1,0,R,R,163,171,12/12,0/0,1,0,212/250,118/134,"$7,851,170","$3,445,948",Joao Sousa,Steve Darcis
2019.07.22,Gstaad,Outdoor,Clay,60,0,27,(),191,,2,0,0,0,R,U,168,kg,17/19,0/212,0,0,84/87,0/13739,"$3,990,596",,Lorenzo Sonego, Bye
2019.07.22,Gstaad,Outdoor,Clay,75,0,32,(),183,,1,0,0,0,R,U,183,kg,8/18,0/212,0,0,160/212,0/13739,"$7,697,271",,Dusan Lajovic, Bye
2019.07.22,Gstaad,Outdoor,Clay,126,0,38,(),188,,7,0,0,0,L,U,198,kg,4/7,0/212,0,0,558/438,0/13739,"$18,136,660",,Fernando Verdasco, Bye
2019.07.22,Gstaad,Outdoor,Clay,19,0,34,(),183,,10,0,0,0,R,U,165,kg,23/10,0/212,1,0,359/215,0/13739,"$16,083,239",,Roberto Bautista Agut, Bye
2019.07.22,Gstaad,Outdoor,Clay,202,71,31,29,180,198,0,2,1,1,L,L,154,207,1/1,8/10,0,0,32/50,140/163,"$1,541,967","$5,460,875",Cedrik-Marcel Stebe,Jiri Vesely
2019.07.22,Gstaad,Outdoor,Clay,94,102,36,29,180,191,4,1,1,0,R,R,176,185,7/11,8/11,0,0,161/236,62/101,"$6,931,384","$2,803,802",Pablo Andujar,Taro Daniel
2019.07.22,Gstaad,Outdoor,Clay,88,136,29,30,183,185,1,0,1,1,R,R,170,176,5/13,3/6,0,0,68/91,30/54,"$3,099,905","$2,118,427",Roberto Carballes Baena,Stefano Travaglia
2019.07.22,Gstaad,Outdoor,Clay,58,212,33,24,185,185,4,0,1,0,R,R,163,179,12/12,0/2,1,0,212/250,1/3,"$7,851,170","$312,120",Joao Sousa,Gian Marco Moroni
2019.07.22,Gstaad,Outdoor,Clay,223,60,33,27,173,191,0,2,1,0,R,R,154,168,0/1,17/19,0,0,27/63,84/87,"$2,429,482","$3,990,596",Thomas Fabbiano,Lorenzo Sonego
2019.07.22,Gstaad,Outdoor,Clay,75,449,32,35,183,185,1,2,1,1,R,R,183,189,8/18,1/1,0,0,160/212,230/266,"$7,697,271","$6,319,460",Dusan Lajovic,Denis Istomin
2019.07.22,Gstaad,Outdoor,Clay,40,126,34,38,188,188,4,7,6,5,L,L,168,198,15/16,4/7,1,0,256/285,558/438,"$9,448,129","$18,136,660",Albert Ramos-Vinolas,Fernando Verdasco
2019.07.22,Gstaad,Outdoor,Clay,19,63,34,25,183,183,10,0,2,0,R,R,165,168,23/10,12/14,1,0,359/215,55/81,"$16,083,239","$2,741,436",Roberto Bautista Agut,Jaume Munar
2019.07.22,Gstaad,Outdoor,Clay,202,223,31,33,180,173,0,0,1,0,L,R,154,154,1/1,0/1,0,0,32/50,27/63,"$1,541,967","$2,429,482",Cedrik-Marcel Stebe,Thomas Fabbiano
2019.07.22,Gstaad,Outdoor,Clay,40,88,34,29,188,183,4,1,4,2,L,R,168,170,15/16,5/13,1,0,256/285,68/91,"$9,448,129","$3,099,905",Albert Ramos-Vinolas,Roberto Carballes Baena
2019.07.22,Gstaad,Outdoor,Clay,94,75,36,32,180,183,4,1,4,1,R,R,176,183,7/11,8/18,0,0,161/236,160/212,"$6,931,384","$7,697,271",Pablo Andujar,Dusan Lajovic
2019.07.22,Gstaad,Outdoor,Clay,58,19,33,34,185,183,4,10,3,3,R,R,163,165,12/12,23/10,1,1,212/250,359/215,"$7,851,170","$16,083,239",Joao Sousa,Roberto Bautista Agut
2019.07.22,Gstaad,Outdoor,Clay,40,94,34,36,188,180,4,4,3,7,L,R,168,176,15/16,7/11,1,0,256/285,161/236,"$9,448,129","$6,931,384",Albert Ramos-Vinolas,Pablo Andujar
2019.07.22,Gstaad,Outdoor,Clay,202,58,31,33,180,185,0,4,2,0,L,R,154,163,1/1,12/12,0,1,32/50,212/250,"$1,541,967","$7,851,170",Cedrik-Marcel Stebe,Joao Sousa
2019.07.22,Gstaad,Outdoor,Clay,40,202,34,31,188,180,4,0,1,0,L,L,168,154,15/16,1/1,1,0,256/285,32/50,"$9,448,129","$1,541,967",Albert Ramos-Vinolas,Cedrik-Marcel Stebe
2019.07.27,Washington,Outdoor,Hard,622,1762,32,27,183,188,0,0,0,0,L,R,175,184,0/0,0/0,0,0,124/190,0/0,"$4,675,907","$13,284",Donald Young,Nicholas Reyes
2019.07.27,Washington,Outdoor,Hard,858,196,34,27,175,188,0,0,0,1,R,R,160,178,0/0,2/1,0,0,43/85,24/32,"$2,067,979","$1,068,221",Tim Smyczek,Ramkumar Ramanathan
2019.07.27,Washington,Outdoor,Hard,388,0,25,40,188,185,0,0,0,0,R,L,172,177,0/0,0/0,0,0,5/14,0/0,"$1,236,373","$947,363",Marc Polmans,Jamie Cerretani
2019.07.27,Washington,Outdoor,Hard,454,280,28,23,193,180,0,0,0,0,R,R,185,175,0/1,0/1,0,0,5/7,0/1,"$338,544","$71,068",Mikael Torpegaard,Alexis Galarneau
2019.07.27,Washington,Outdoor,Hard,552,529,27,26,188,175,0,0,0,0,R,R,179,155,0/0,0/0,0,0,0/6,8/21,"$448,763","$805,480",Thai-Son Kwiatkowski,Noah Rubin
2019.07.27,Washington,Outdoor,Hard,868,162,34,24,185,188,0,0,0,0,R,R,176,198,0/0,1/2,0,0,1/3,11/25,"$350,760","$1,337,202",Gleb Sakharov,Michael Mmoh
2019.07.27,Washington,Outdoor,Hard,1450,0,40,(),191,,4,0,0,0,R,,181,kg,0/0,0/0,0,0,181/225,0/0,"$12,231,140","$1,355",Nicolas Mahut,Robert Maciag
2019.07.27,Washington,Outdoor,Hard,1450,1341,36,22,193,,3,0,0,0,R,R,189,kg,0/0,0/0,0,0,294/273,0/0,"$9,265,938","$8,372",Viktor Troicki,Andrew Fenty
2019.07.27,Washington,Outdoor,Hard,388,1450,25,40,188,191,0,4,0,0,R,R,172,181,0/0,0/0,0,0,5/14,181/225,"$1,236,373","$12,231,140",Marc Polmans,Nicolas Mahut
2019.07.27,Washington,Outdoor,Hard,552,1450,27,36,188,193,0,3,0,0,R,R,179,189,0/0,0/0,0,0,0/6,294/273,"$448,763","$9,265,938",Thai-Son Kwiatkowski,Viktor Troicki
2019.07.27,Washington,Outdoor,Hard,858,116,34,31,175,193,0,0,0,0,R,R,160,187,0/0,1/6,0,0,43/85,27/56,"$2,067,979","$1,990,353",Tim Smyczek,Norbert Gombos
2019.07.27,Washington,Outdoor,Hard,454,53,28,28,193,191,0,1,0,0,R,R,185,189,0/1,12/14,0,0,5/7,70/64,"$338,544","$2,240,209",Mikael Torpegaard,Ilya Ivashka
2019.07.27,Washington,Outdoor,Hard,622,93,32,33,183,188,0,1,1,0,L,R,175,183,0/0,2/10,0,0,124/190,74/95,"$4,675,907","$3,598,235",Donald Young,Peter Gojowczyk
2019.07.27,Washington,Outdoor,Hard,374,868,27,34,193,185,0,0,0,0,R,R,186,176,0/1,0/0,0,0,4/19,1/3,"$874,128","$350,760",Brayden Schnur,Gleb Sakharov
2019.07.27,Washington,Outdoor,Hard,0,374,(1,27,188,193,18,0,1,0,R,R,205,186,2/6,0/1,0,0,467/237,4/19,"$22,458,018","$874,128",Jo-Wilfried Tsonga,Brayden Schnur
2019.07.27,Washington,Outdoor,Hard,95,104,28,29,183,191,0,4,3,0,R,R,181,195,8/14,6/7,0,0,83/109,178/146,"$4,027,008","$11,630,641",Jordan Thompson,Jack Sock
2019.07.27,Washington,Outdoor,Hard,858,539,34,34,175,188,0,0,2,1,R,R,160,176,0/0,0/1,0,0,43/85,79/128,"$2,067,979","$4,293,922",Tim Smyczek,Matthew Ebden
2019.07.27,Washington,Outdoor,Hard,388,321,25,38,188,185,0,0,1,0,R,R,172,182,0/0,2/4,0,0,5/14,104/144,"$1,236,373","$4,016,044",Marc Polmans,Malek Jaziri
2019.07.27,Washington,Outdoor,Hard,34,83,25,29,185,180,1,0,1,0,R,R,180,175,23/17,4/11,0,0,74/68,65/119,"$3,092,308","$3,999,705",Tommy Paul,Denis Kudla
2019.07.27,Washington,Outdoor,Hard,17,153,24,26,211,201,4,0,2,0,R,R,225,180,20/14,2/3,2,0,88/83,7/20,"$4,198,775","$975,573",Reilly Opelka,Christopher Eubanks
2019.07.27,Washington,Outdoor,Hard,97,36,26,32,170,175,1,1,4,0,L,R,141,165,5/10,13/16,0,0,80/103,111/121,"$3,805,379","$5,429,957",Yoshihito Nishioka,Daniel Evans
2019.07.27,Washington,Outdoor,Hard,80,53,34,28,180,191,1,1,1,1,L,R,174,189,15/16,12/14,0,0,232/278,70/64,"$9,175,704","$2,240,209",Adrian Mannarino,Ilya Ivashka
2019.07.27,Washington,Outdoor,Hard,45,552,27,27,193,188,6,0,1,0,R,R,187,179,21/7,0/0,0,0,189/110,0/6,"$11,194,480","$448,763",Nick Kyrgios,Thai-Son Kwiatkowski
2019.07.27,Washington,Outdoor,Hard,31,82,22,22,183,196,1,1,2,1,R,R,165,172,27/15,3/12,0,0,82/77,40/62,"$3,702,937","$2,389,960",Miomir Kecmanovic,Alexei Popyrin
2019.07.27,Washington,Outdoor,Hard,12,622,25,32,196,183,5,0,2,0,R,L,179,175,28/12,0/0,1,0,112/90,124/190,"$7,367,623","$4,675,907",Hubert Hurkacz,Donald Young
2019.07.27,Washington,Outdoor,Hard,46,107,25,32,193,175,0,0,2,0,R,R,176,170,7/14,7/7,0,0,69/69,128/148,"$3,114,801","$4,631,891",Lloyd Harris,Ricardas Berankis
2019.07.27,Washington,Outdoor,Hard,116,0,31,(),193,,0,0,0,0,R,U,187,kg,1/6,0/212,0,0,27/56,0/13739,"$1,990,353",,Norbert Gombos, Bye
2019.07.27,Washington,Outdoor,Hard,93,8,33,24,188,188,1,11,1,0,R,R,183,165,2/10,31/10,0,3,74/95,216/122,"$3,598,235","$12,102,889",Peter Gojowczyk,Andrey Rublev
2019.07.27,Washington,Outdoor,Hard,184,560,28,43,183,211,0,8,2,0,R,R,175,230,0/1,0/0,0,0,22/39,371/346,"$1,562,054","$10,160,232",Bjorn Fratangelo,Ivo Karlovic
2019.07.27,Washington,Outdoor,Hard,326,454,31,28,191,193,0,0,1,0,R,R,195,185,0/2,0/1,0,0,66/91,5/7,"$2,676,041","$338,544",Marius Copil,Mikael Torpegaard
2019.07.27,Washington,Outdoor,Hard,39,702,25,31,196,183,1,0,1,0,R,L,180,165,22/18,0/0,1,0,92/88,13/41,"$3,901,007","$1,666,323",Alexander Bublik,Bradley Klahn
2019.07.27,Washington,Outdoor,Hard,29,0,24,(),188,,1,0,0,0,R,U,190,kg,15/14,0/212,0,0,117/133,0/13739,"$5,970,770",,Frances Tiafoe, Bye
2019.07.27,Washington,Outdoor,Hard,215,0,31,(),188,,0,0,0,0,R,U,165,kg,2/3,0/212,0,0,97/123,0/13739,"$8,972,885",,Pierre-Hugues Herbert, Bye
2019.07.27,Washington,Outdoor,Hard,122,0,32,(),193,,0,0,0,0,R,U,202,kg,2/11,0/212,0,0,166/202,0/13739,"$7,597,772",,Jan-Lennard Struff, Bye
2019.07.27,Washington,Outdoor,Hard,497,0,27,(),188,,2,0,0,0,R,U,183,kg,0/0,0/212,0,0,117/115,0/13739,"$5,765,703",,Kyle Edmund, Bye
2019.07.27,Washington,Outdoor,Hard,24,0,23,(),183,,5,0,0,0,R,U,152,kg,28/16,0/212,0,0,137/99,0/13739,"$7,228,398",,Alex de Minaur, Bye
2019.07.27,Washington,Outdoor,Hard,175,0,37,(),183,,14,0,0,0,R,U,154,kg,4/6,0/212,0,0,501/392,0/13739,"$15,918,767",,Gilles Simon, Bye
